UNITID,OPEID6,INSTNM,CONTROL,MAIN,CIPCODE,CIPDESC,CREDLEV,CREDDESC,IPEDSCOUNT1,IPEDSCOUNT2,EARN_COUNT_NWNE_HI_1YR,EARN_CNTOVER150_HI_1YR,EARN_COUNT_WNE_HI_1YR,EARN_MDN_HI_1YR,EARN_COUNT_NWNE_HI_2YR,EARN_CNTOVER150_HI_2YR,EARN_COUNT_WNE_HI_2YR,EARN_MDN_HI_2YR,BBRR2_FED_COMP_N,BBRR2_FED_COMP_DFLT,BBRR2_FED_COMP_DLNQ,BBRR2_FED_COMP_FBR,BBRR2_FED_COMP_DFR,BBRR2_FED_COMP_NOPROG,BBRR2_FED_COMP_MAKEPROG,BBRR2_FED_COMP_PAIDINFULL,BBRR2_FED_COMP_DISCHARGE,BBRR3_FED_COMP_N,BBRR3_FED_COMP_DFLT,BBRR3_FED_COMP_DLNQ,BBRR3_FED_COMP_FBR,BBRR3_FED_COMP_DFR,BBRR3_FED_COMP_NOPROG,BBRR3_FED_COMP_MAKEPROG,BBRR3_FED_COMP_PAIDINFULL,BBRR3_FED_COMP_DISCHARGE,EARN_COUNT_PELL_WNE_1YR,EARN_PELL_WNE_MDN_1YR,EARN_COUNT_NOPELL_WNE_1YR,EARN_NOPELL_WNE_MDN_1YR,EARN_COUNT_MALE_WNE_1YR,EARN_MALE_WNE_MDN_1YR,EARN_COUNT_NOMALE_WNE_1YR,EARN_NOMALE_WNE_MDN_1YR,EARN_COUNT_NE_3YR,EARN_NE_MDN_3YR,EARN_COUNT_WNE_3YR,EARN_CNTOVER150_3YR,EARN_COUNT_PELL_NE_3YR,EARN_PELL_NE_MDN_3YR,EARN_COUNT_NOPELL_NE_3YR,EARN_NOPELL_NE_MDN_3YR,EARN_COUNT_MALE_NE_3YR,EARN_MALE_NE_MDN_3YR,EARN_COUNT_NOMALE_NE_3YR,EARN_NOMALE_NE_MDN_3YR,EARN_COUNT_NWNE_1YR,EARN_COUNT_WNE_1YR,EARN_MDN_1YR,EARN_GT_THRESHOLD_1YR,EARN_COUNT_HIGH_CRED_1YR,EARN_IN_STATE_1YR,EARN_COUNT_NWNE_4YR,EARN_COUNT_WNE_4YR,EARN_MDN_4YR,EARN_GT_THRESHOLD_4YR,EARN_COUNT_PELL_WNE_4YR,EARN_PELL_WNE_MDN_4YR,EARN_COUNT_NOPELL_WNE_4YR,EARN_NOPELL_WNE_MDN_4YR,EARN_COUNT_MALE_WNE_4YR,EARN_MALE_WNE_MDN_4YR,EARN_COUNT_NOMALE_WNE_4YR,EARN_NOMALE_WNE_MDN_4YR,EARN_COUNT_HIGH_CRED_4YR,EARN_IN_STATE_4YR,BBRR1_FED_COMP_N,BBRR1_FED_COMP_DFLT,BBRR1_FED_COMP_DLNQ,BBRR1_FED_COMP_FBR,BBRR1_FED_COMP_DFR,BBRR1_FED_COMP_NOPROG,BBRR1_FED_COMP_MAKEPROG,BBRR1_FED_COMP_PAIDINFULL,BBRR1_FED_COMP_DISCHARGE,BBRR4_FED_COMP_N,BBRR4_FED_COMP_DFLT,BBRR4_FED_COMP_DLNQ,BBRR4_FED_COMP_FBR,BBRR4_FED_COMP_DFR,BBRR4_FED_COMP_NOPROG,BBRR4_FED_COMP_MAKEPROG,BBRR4_FED_COMP_PAIDINFULL,BBRR4_FED_COMP_DISCHARGE,DISTANCE,EARN_COUNT_NWNE_5YR,EARN_COUNT_WNE_5YR,EARN_MDN_5YR,EARN_GT_THRESHOLD_5YR,EARN_COUNT_PELL_WNE_5YR,EARN_PELL_WNE_MDN_5YR,EARN_COUNT_NOPELL_WNE_5YR,EARN_NOPELL_WNE_MDN_5YR,EARN_COUNT_MALE_WNE_5YR,EARN_MALE_WNE_MDN_5YR,EARN_COUNT_NOMALE_WNE_5YR,EARN_NOMALE_WNE_MDN_5YR,EARN_COUNT_HIGH_CRED_5YR,EARN_IN_STATE_5YR,EARN_COUNT_WNE_4YR_NAT,EARN_MDN_4YR_NAT,EARN_P25_4YR_NAT,EARN_P75_4YR_NAT
108232.0,7531,Academy of Art University,"Private, for-profit",1,1108,Computer Software and Media Applications.,2,Associate's Degree,18.0,16.0,6,17,29,27369,PS,PS,PS,PS,22,PS,PS,PS,PS,PS,PS,PS,PS,12,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,8,34,30273,17,PS,PS,0,37,60731,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,29,PS,PS,0.60 - 0.79,PS,PS,PS,PS,PS,12,PS,PS,PS,PS,PS,PS,PS,PS,3,0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,1902,41737,25614,59270
108232.0,7531,Academy of Art University,"Private, for-profit",1,1108,Computer Software and Media Applications.,3,Bachelor's Degree,146.0,112.0,22,127,155,42476,4,44,52,48432,116,<=0.10,<=0.10,0.20 - 0.29,<=0.10,0.40 - 0.49,0.20 - 0.29,0.10 - 0.19,<=0.10,75,<=0.20,<=0.20,0.40 - 0.59,<=0.20,<=0.20,<=0.20,<=0.20,<=0.20,94,40646,42,49383,78,40945,58,46843,57,54958,55,48,45,53669,PS,PS,30,73227,27,48843,26,136,45387,87,PS,101,2,138,73398,PS,47,74742,PS,PS,31,95250,26,54129,PS,47,124,<=0.10,<=0.10,0.60 - 0.69,<=0.10,<=0.10,0.10 - 0.19,<=0.10,<=0.10,75,<=0.20,<=0.20,0.60 - 0.79,<=0.20,<=0.20,<=0.20,<=0.20,<=0.20,3,2,59,78524,44,PS,PS,PS,PS,PS,PS,26,52738,PS,46,3796,58894,35549,88211
108232.0,7531,Academy of Art University,"Private, for-profit",1,1108,Computer Software and Media Applications.,5,Master's Degree,187.0,182.0,10,93,101,55653,4,40,43,88417,68,<=0.20,<=0.20,0.40 - 0.59,<=0.20,0.40 - 0.59,<=0.20,<=0.20,<=0.20,51,<=0.20,<=0.20,0.40 - 0.59,<=0.20,0.20 - 0.39,<=0.20,<=0.20,<=0.20,63,45219,65,67220,49,59562,80,54180,50,69026,44,41,30,69977,20,64542,PS,PS,31,61991,8,129,55139,96,PS,68,6,125,87998,PS,26,92966,17,80088,16,98876,27,83730,PS,19,100,<=0.20,<=0.20,0.60 - 0.79,<=0.20,<=0.20,<=0.20,<=0.20,<=0.20,51,<=0.20,<=0.20,0.60 - 0.79,<=0.20,<=0.20,<=0.20,<=0.20,<=0.20,3,6,44,115316,40,25,125810,18,99966,16,99080,28,126098,PS,20,1236,120083,84035,163199
108232.0,7531,Academy of Art University,"Private, for-profit",1,1305,Educational/Instructional Media Design.,3,Bachelor's Degree,5.0,11.0,1,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,3,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,79,55308,32743,77690
108232.0,7531,Academy of Art University,"Private, for-profit",1,1305,Educational/Instructional Media Design.,5,Master's Degree,8.0,4.0,0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,1,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,3,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,5338,70644,56435,89382
108232.0,7531,Academy of Art University,"Private, for-profit",1,1313,"Teacher Education and Professional Development, Specific Subject Areas.",3,Bachelor's Degree,,0.0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,3,2,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS
108232.0,7531,Academy of Art University,"Private, for-profit",1,1313,"Teacher Education and Professional Development, Specific Subject Areas.",5,Master's Degree,1.0,3.0,0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,0,PS,PS,PS,PS,PS,2,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,3,2,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,19074,63707,51487,78905
108232.0,7531,Academy of Art University,"Private, for-profit",1,1313,"Teacher Education and Professional Development, Specific Subject Areas.",8,Graduate/Professional Certificate,0.0,0.0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,3,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS
108232.0,7531,Academy of Art University,"Private, for-profit",1,1513,Drafting/Design Engineering Technologies/Technicians.,1,Undergraduate Certificate or Diploma,0.0,0.0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,3,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS
108232.0,7531,Academy of Art University,"Private, for-profit",1,1513,Drafting/Design Engineering Technologies/Technicians.,2,Associate's Degree,17.0,9.0,2,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,2,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,3,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,2683,55895,41549,69506
108232.0,7531,Academy of Art University,"Private, for-profit",1,1513,Drafting/Design Engineering Technologies/Technicians.,3,Bachelor's Degree,71.0,73.0,6,68,81,44238,PS,PS,PS,PS,52,<=0.20,<=0.20,0.20 - 0.39,<=0.20,0.40 - 0.59,0.20 - 0.39,<=0.20,<=0.20,17,PS,PS,PS,PS,PS,PS,PS,PS,59,39510,19,51453,34,48931,43,43128,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,16,77,48978,49,PS,44,PS,76,66783,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,65,<=0.20,<=0.20,0.60 - 0.79,<=0.20,<=0.20,<=0.20,<=0.20,<=0.20,17,PS,PS,PS,PS,PS,PS,PS,PS,3,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,455,71753,56763,85957
108232.0,7531,Academy of Art University,"Private, for-profit",1,1513,Drafting/Design Engineering Technologies/Technicians.,5,Master's Degree,139.0,97.0,8,44,47,58262,PS,PS,PS,PS,31,PS,PS,0.20 - 0.39,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,32,40632,48,49609,25,51641,56,42465,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,13,80,44643,54,PS,22,PS,76,71613,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,73,<=0.20,<=0.20,0.60 - 0.79,<=0.20,<=0.20,<=0.20,<=0.20,<=0.20,PS,PS,PS,PS,PS,PS,PS,PS,PS,3,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,82,72860,46042,90450
108232.0,7531,Academy of Art University,"Private, for-profit",1,1902,Family and Consumer Sciences/Human Sciences Business Services.,2,Associate's Degree,1.0,0.0,0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,3,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS
108232.0,7531,Academy of Art University,"Private, for-profit",1,1902,Family and Consumer Sciences/Human Sciences Business Services.,3,Bachelor's Degree,3.0,1.0,0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,3,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,412,64926,47133,87660
108232.0,7531,Academy of Art University,"Private, for-profit",1,1909,Apparel and Textiles.,2,Associate's Degree,5.0,6.0,1,PS,PS,PS,PS,PS,PS,PS,13,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,2,PS,PS,PS,PS,PS,1,18,29584,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,19,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,3,0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,166,45422,27811,66779
108232.0,7531,Academy of Art University,"Private, for-profit",1,1909,Apparel and Textiles.,3,Bachelor's Degree,45.0,49.0,6,16,20,32156,PS,PS,PS,PS,17,PS,PS,PS,PS,PS,PS,PS,PS,10,PS,PS,PS,PS,PS,PS,PS,PS,36,28323,PS,PS,PS,PS,39,28343,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,10,57,27630,26,PS,33,3,45,41565,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,48,PS,PS,0.60 - 0.79,PS,PS,PS,PS,PS,10,PS,PS,PS,PS,PS,PS,PS,PS,3,1,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,3190,57640,40599,75931
108232.0,7531,Academy of Art University,"Private, for-profit",1,1909,Apparel and Textiles.,5,Master's Degree,18.0,5.0,0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,3,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,111,64913,40155,94173
108232.0,7531,Academy of Art University,"Private, for-profit",1,4706,Vehicle Maintenance and Repair Technologies/Technicians.,2,Associate's Degree,1.0,2.0,0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,3,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,15360,58424,40794,77509
108232.0,7531,Academy of Art University,"Private, for-profit",1,5001,"Visual and Performing Arts, General.",2,Associate's Degree,4.0,7.0,0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,1,PS,PS,PS,PS,PS,0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,3,0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,785,32799,17714,49115
108232.0,7531,Academy of Art University,"Private, for-profit",1,5001,"Visual and Performing Arts, General.",3,Bachelor's Degree,42.0,23.0,4,20,35,29153,5,10,16,26896,27,PS,PS,PS,PS,PS,PS,PS,PS,25,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,5,34,28494,16,PS,24,4,35,43084,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,36,PS,PS,0.60 - 0.79,PS,PS,PS,PS,PS,25,PS,PS,PS,PS,PS,PS,PS,PS,3,6,16,39532,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,3499,41688,25771,59858
108232.0,7531,Academy of Art University,"Private, for-profit",1,5001,"Visual and Performing Arts, General.",5,Master's Degree,41.0,29.0,3,18,26,29959,0,9,11,38289,17,PS,PS,PS,PS,PS,PS,PS,PS,13,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,5,PS,PS,PS,PS,PS,2,33,51874,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,11,PS,PS,PS,PS,PS,PS,PS,PS,13,PS,PS,PS,PS,PS,PS,PS,PS,3,2,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,328,59460,35858,88562
108232.0,7531,Academy of Art University,"Private, for-profit",1,5004,Design and Applied Arts.,1,Undergraduate Certificate or Diploma,0.0,0.0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,3,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS
108232.0,7531,Academy of Art University,"Private, for-profit",1,5004,Design and Applied Arts.,2,Associate's Degree,7.0,15.0,2,PS,26,19200,19,60,77,31236,41,PS,PS,0.20 - 0.39,PS,0.40 - 0.59,PS,PS,PS,70,<=0.20,<=0.20,0.20 - 0.39,<=0.20,0.20 - 0.39,<=0.20,<=0.20,<=0.20,PS,PS,PS,PS,PS,PS,PS,PS,97,32923,78,68,83,32589,PS,PS,24,35989,73,29631,4,22,26478,PS,PS,PS,15,29,40595,48,68,37216,PS,PS,20,41062,63,34848,PS,29,17,PS,PS,PS,PS,PS,PS,PS,PS,70,<=0.20,<=0.20,0.60 - 0.79,<=0.20,<=0.20,<=0.20,<=0.20,<=0.20,3,19,83,43707,52,PS,PS,PS,PS,19,55334,64,36091,PS,29,7283,38127,22789,53862
108232.0,7531,Academy of Art University,"Private, for-profit",1,5004,Design and Applied Arts.,3,Bachelor's Degree,77.0,63.0,27,88,136,28222,62,321,422,33809,217,<=0.05,<=0.05,0.20 - 0.24,<=0.05,0.40 - 0.44,0.20 - 0.24,0.05 - 0.09,<=0.05,369,<=0.05,<=0.05,0.15 - 0.19,<=0.05,0.35 - 0.39,0.25 - 0.29,0.05 - 0.09,<=0.05,55,21906,22,14842,25,20937,52,20238,477,37527,415,342,362,36494,115,41608,211,40024,266,36777,23,77,20829,27,PS,47,68,93,38583,264,307,47114,100,45252,191,51941,215,44203,PS,286,90,<=0.20,<=0.20,0.60 - 0.79,<=0.20,<=0.20,<=0.20,<=0.20,<=0.20,369,<=0.05,<=0.05,0.55 - 0.59,<=0.05,0.15 - 0.19,0.10 - 0.14,0.10 - 0.14,<=0.05,3,81,393,57948,278,293,57024,100,60690,187,59165,206,56873,PS,263,23871,51490,33006,70612
108232.0,7531,Academy of Art University,"Private, for-profit",1,5004,Design and Applied Arts.,5,Master's Degree,78.0,51.0,18,54,66,43701,21,161,200,45340,83,<=0.20,<=0.20,0.20 - 0.39,<=0.20,0.40 - 0.59,<=0.20,<=0.20,<=0.20,171,<=0.10,<=0.10,0.20 - 0.29,<=0.10,0.50 - 0.59,<=0.10,<=0.10,<=0.10,29,38084,22,39543,PS,PS,PS,PS,222,47730,202,173,94,43903,128,49920,65,49002,157,46468,14,51,38358,29,PS,PS,19,65,57636,141,87,49935,119,51253,60,55773,143,48170,PS,82,48,PS,PS,0.60 - 0.79,PS,PS,PS,PS,PS,171,<=0.10,<=0.10,0.50 - 0.59,<=0.10,0.20 - 0.29,<=0.10,0.10 - 0.19,<=0.10,3,25,198,58596,157,87,54306,112,63054,59,62719,139,57772,PS,75,1334,70073,44125,102485
108232.0,7531,Academy of Art University,"Private, for-profit",1,5005,Drama/Theatre Arts and Stagecraft.,2,Associate's Degree,1.0,1.0,0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,0,PS,PS,PS,PS,PS,0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,1,1,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,1039,31773,20802,44730
108232.0,7531,Academy of Art University,"Private, for-profit",1,5005,Drama/Theatre Arts and Stagecraft.,3,Bachelor's Degree,27.0,12.0,1,PS,31,18335,4,15,25,21781,34,PS,PS,PS,PS,0.40 - 0.59,PS,PS,PS,36,PS,PS,0.40 - 0.59,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,30,15609,26,PS,PS,PS,PS,PS,17,14913,PS,PS,1,41,20798,16,PS,26,PS,32,35870,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,35,PS,PS,PS,PS,PS,PS,PS,PS,36,PS,PS,0.60 - 0.79,PS,PS,PS,PS,PS,1,5,24,19276,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,21,14066,39775,25491,55399
108232.0,7531,Academy of Art University,"Private, for-profit",1,5005,Drama/Theatre Arts and Stagecraft.,5,Master's Degree,21.0,14.0,2,PS,PS,PS,PS,PS,PS,PS,16,PS,PS,PS,PS,PS,PS,PS,PS,10,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,1,19,36635,PS,PS,PS,0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,18,PS,PS,PS,PS,PS,PS,PS,PS,10,PS,PS,PS,PS,PS,PS,PS,PS,1,1,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,2137,49978,29233,69322
108232.0,7531,Academy of Art University,"Private, for-profit",1,5006,Film/Video and Photographic Arts.,1,Undergraduate Certificate or Diploma,0.0,0.0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,3,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS
108232.0,7531,Academy of Art University,"Private, for-profit",1,5006,Film/Video and Photographic Arts.,2,Associate's Degree,7.0,15.0,11,27,41,32904,10,40,61,24562,54,<=0.20,<=0.20,0.20 - 0.39,<=0.20,0.40 - 0.59,<=0.20,<=0.20,<=0.20,55,<=0.20,<=0.20,0.20 - 0.39,<=0.20,0.20 - 0.39,<=0.20,<=0.20,<=0.20,PS,PS,PS,PS,PS,PS,PS,PS,74,24214,62,42,54,21192,18,35935,33,23092,40,24382,11,23,30178,PS,PS,PS,12,30,42221,27,46,26913,PS,PS,25,38728,36,23027,PS,22,33,PS,PS,PS,PS,PS,PS,PS,PS,55,<=0.20,<=0.20,0.40 - 0.59,<=0.20,<=0.20,<=0.20,<=0.20,<=0.20,3,9,67,36174,38,50,31392,PS,PS,28,38353,39,34546,PS,19,1163,33186,18547,48571
